post_id,post_date,update_date,longitude,latitude,description,condition,manufacturer,model_name,size,image,url,keyword,product_name
5978924901,2017-01-28  8:28am,2017-02-04  2:32pm,-77.138786,38.775098,"
         
Rare crib set. Quilt, crib ruffle, bumper, fitted sheet, mobile, diaper bag, and pink plaid fitted sheet. Love this set so much, but no more babies for us!    ",excellent,Cocalo Couture,null,null,"{""original"":""https://images.craigslist.org/00909_j2NP6UbVSBU_600x450.jpg"",""thumb"":""https://images.craigslist.org/00909_j2NP6UbVSBU_50x50c.jpg"",""id"":""j2NP6UbVSBU""},{""original"":""https://images.craigslist.org/00B0B_84PFbeWnp7t_600x450.jpg"",""thumb"":""https://images.craigslist.org/00B0B_84PFbeWnp7t_50x50c.jpg"",""id"":""84PFbeWnp7t""},{""original"":""https://images.craigslist.org/01414_9J0F6J82Lqt_600x450.jpg"",""thumb"":""https://images.craigslist.org/01414_9J0F6J82Lqt_50x50c.jpg"",""id"":""9J0F6J82Lqt""},{""original"":""https://images.craigslist.org/00X0X_gJW83tM1cG6_600x450.jpg"",""thumb"":""https://images.craigslist.org/00X0X_gJW83tM1cG6_50x50c.jpg"",""id"":""gJW83tM1cG6""}",https://washingtondc.craigslist.org/nva/bab/5978924901.html,bumper,Cocalo Couture Crib set
5980445414,2017-01-29 10:39am,null,-84.324900,33.966900,"
         
Baby car seat and stroller (excellent condition) maintained neatly.  
Travel system details: Baby Trend EZ Ride 5 Travel System, Houndstooth 
(New one link for reference: https://www.walmart.com/ip/Baby-Trend-EZ-Ride-5-Travel-System-Houndstooth/36550344). Fixed price. 
 
Text me @ 
  
    ",like new,Baby trend EZ,Travel system,null,"{""original"":""https://images.craigslist.org/00K0K_eFwnq1lEqVd_600x450.jpg""}",https://atlanta.craigslist.org/atl/bab/5980445414.html,car seat,Baby boy car seat and stroller (travel system)
5958984168,2017-01-14 11:27am,2017-02-03 10:09am,-77.282200,39.135500,"
         
Complete Nursery Set - Rocking Horse Theme 
 
Crib Bumper and Headboard  
Comforter 
Dust Ruffle 
Wall Hanging 
Diaper Holder 
 
Assorted Wall Decor: 
2 Framed Prints - Carousel Horses 
1 Wall Hanging - Rocking Horse/Balloons 
1 Wall Hanging - Carousel Horse (wooden) 
1 Wall Hanging - Rocking Horse (unframed) 
 
1 Rocking Horse Plug In Night Light 
1 Rocking Horse Wooden Nic Nac 
1 Rocking Horse 'Baby's First Christmas' Nic Nac 
 
***I also accept credit cards via Square*** 
    ",excellent,null,null,null,"{""original"":""https://images.craigslist.org/00n0n_6Aq7A97Bggy_600x450.jpg"",""thumb"":""https://images.craigslist.org/00n0n_6Aq7A97Bggy_50x50c.jpg"",""id"":""6Aq7A97Bggy""},{""original"":""https://images.craigslist.org/00j0j_1eUv6vdvdcK_600x450.jpg"",""thumb"":""https://images.craigslist.org/00j0j_1eUv6vdvdcK_50x50c.jpg"",""id"":""1eUv6vdvdcK""}",https://washingtondc.craigslist.org/mld/bab/5958984168.html,bumper,Nursery Set Complete - Rocking Horse Theme
5972650646,2017-01-23  8:27pm,2017-02-04  1:38pm,-77.233700,38.775700,"
         
4 Piece Crib Bedding Set - for a baby girl  
 
Two bumpers (one for winter and one for spring) ,one bumper never used one fitted sheet, and one skirt 
 
Brand name and good quality. Used very little 
 
See pictures.  
 
Email if interested. Serious inquiries only. Cash only! 
    ",like new,null,null,null,"{""original"":""https://images.craigslist.org/00505_hbZpGv5xnJU_600x450.jpg"",""thumb"":""https://images.craigslist.org/00505_hbZpGv5xnJU_50x50c.jpg"",""id"":""hbZpGv5xnJU""},{""original"":""https://images.craigslist.org/00e0e_hP4MJuM7iR1_600x450.jpg"",""thumb"":""https://images.craigslist.org/00e0e_hP4MJuM7iR1_50x50c.jpg"",""id"":""hP4MJuM7iR1""},{""original"":""https://images.craigslist.org/00V0V_fmDqI4Nk0J3_600x450.jpg"",""thumb"":""https://images.craigslist.org/00V0V_fmDqI4Nk0J3_50x50c.jpg"",""id"":""fmDqI4Nk0J3""},{""original"":""https://images.craigslist.org/00o0o_bM7qwKMQ2r4_600x450.jpg"",""thumb"":""https://images.craigslist.org/00o0o_bM7qwKMQ2r4_50x50c.jpg"",""id"":""bM7qwKMQ2r4""}",https://washingtondc.craigslist.org/nva/bab/5972650646.html,bumper,Crib Bedding 4 piece Set
5979205636,2017-01-28 11:56am,null,-84.484692,33.979382,"
         
Pump In Style Advanced is a daily use breastpump designed for moms who pump several times a day.  All Pump In Style Advanced breastpumps offer portable convenience for discreet pumping anywhere. 
 
Featuring the original 2-Phase Expression® technology - only found in Medela breastpumps.    ",new,Medela,null,null,"{""original"":""https://images.craigslist.org/00Y0Y_ASpVqqps7d_600x450.jpg"",""thumb"":""https://images.craigslist.org/00Y0Y_ASpVqqps7d_50x50c.jpg"",""id"":""ASpVqqps7d""},{""original"":""https://images.craigslist.org/01010_kUuE1Cppuij_600x450.jpg"",""thumb"":""https://images.craigslist.org/01010_kUuE1Cppuij_50x50c.jpg"",""id"":""kUuE1Cppuij""}",https://atlanta.craigslist.org/nat/bab/5979205636.html,double,New  Medela in style advanced Double electric breast pump
5968372207,2017-01-20  7:36pm,null,-96.114700,41.207500,"
         
Comes with bassinet and seat and car seat adapter    ",like new,Uppa baby,Vista,null,"{""original"":""https://images.craigslist.org/00d0d_8Yajiw8iQjN_600x450.jpg"",""thumb"":""https://images.craigslist.org/00d0d_8Yajiw8iQjN_50x50c.jpg"",""id"":""8Yajiw8iQjN""},{""original"":""https://images.craigslist.org/00M0M_1kCXxqpxVmP_600x450.jpg"",""thumb"":""https://images.craigslist.org/00M0M_1kCXxqpxVmP_50x50c.jpg"",""id"":""1kCXxqpxVmP""},{""original"":""https://images.craigslist.org/01616_bSSyUPZJOe4_600x450.jpg"",""thumb"":""https://images.craigslist.org/01616_bSSyUPZJOe4_50x50c.jpg"",""id"":""bSSyUPZJOe4""},{""original"":""https://images.craigslist.org/01616_eISFnTu5aDJ_600x450.jpg"",""thumb"":""https://images.craigslist.org/01616_eISFnTu5aDJ_50x50c.jpg"",""id"":""eISFnTu5aDJ""}",https://omaha.craigslist.org/bab/5968372207.html,bassinet,Uppa baby stroller
5964168156,2017-01-17 11:21pm,2017-01-29 11:44am,-84.354334,33.782379,"
         
I'm selling my City Select Double Stroller by Baby Jogger plus accessories for $400, cash only, price is firm. This is a fantastic stroller for families with two young kids, as you can adapt to 16 different configurations (front facing, parent facing, sibling facing, etc). I also am selling the following accessories including an awesome Glider Board for your big kid to ride rather than sit, a tray, plus more. In total, the stroller and accessories originally retails at $715. I'm selling as a bundle at 40% off, as this has been gently used and in great condition. Note, this does not include a second seat. 
 
Accessories include:  
 
 - Second Seat Adapters  
 - Child Single Tray  
 - Car Seat Adapter  
 - Glider Board  
 
    ",excellent,Baby Jogger,City Select,null,"{""original"":""https://images.craigslist.org/00q0q_cOFZs70QzAI_600x450.jpg"",""thumb"":""https://images.craigslist.org/00q0q_cOFZs70QzAI_50x50c.jpg"",""id"":""cOFZs70QzAI""},{""original"":""https://images.craigslist.org/00C0C_fusBjJosNHg_600x450.jpg"",""thumb"":""https://images.craigslist.org/00C0C_fusBjJosNHg_50x50c.jpg"",""id"":""fusBjJosNHg""},{""original"":""https://images.craigslist.org/00L0L_eV0nL8CAQtv_600x450.jpg"",""thumb"":""https://images.craigslist.org/00L0L_eV0nL8CAQtv_50x50c.jpg"",""id"":""eV0nL8CAQtv""}",https://atlanta.craigslist.org/atl/bab/5964168156.html,double,REDUCED: Baby Jogger Double Stroller + Accessories (40% off)
5969084010,2017-01-21 12:10pm,2017-01-30  9:48am,-84.205300,33.790600,"
         
I great condition. Kept indoors. Comes from a smoker free, pet free clean home. It has a few scuffs and a small tare but ultimately very nice.    ",excellent,null,null,null,"{""original"":""https://images.craigslist.org/00r0r_bjhFUvhqMyA_600x450.jpg""}",https://atlanta.craigslist.org/eat/bab/5969084010.html,double,Phil and Ted red double stroller
5977137880,2017-01-26  9:26pm,2017-02-05  1:43pm,-77.581501,38.761847,"
         
The set includes: 
blanket, crib bumper, 4 fitted sheets (one still new in package), bed skirt, lamp 
excellent condition 
$50, cash 
Pick up in Bristow, off Linton Hall Road    ",like new,null,null,null,"{""original"":""https://images.craigslist.org/01414_9nIymf5vxj1_600x450.jpg"",""thumb"":""https://images.craigslist.org/01414_9nIymf5vxj1_50x50c.jpg"",""id"":""9nIymf5vxj1""},{""original"":""https://images.craigslist.org/00j0j_kg98K3sdk9K_600x450.jpg"",""thumb"":""https://images.craigslist.org/00j0j_kg98K3sdk9K_50x50c.jpg"",""id"":""kg98K3sdk9K""},{""original"":""https://images.craigslist.org/00g0g_eB6U56ZOAql_600x450.jpg"",""thumb"":""https://images.craigslist.org/00g0g_eB6U56ZOAql_50x50c.jpg"",""id"":""eB6U56ZOAql""},{""original"":""https://images.craigslist.org/00Z0Z_5NOpVoke2NP_600x450.jpg"",""thumb"":""https://images.craigslist.org/00Z0Z_5NOpVoke2NP_50x50c.jpg"",""id"":""5NOpVoke2NP""},{""original"":""https://images.craigslist.org/00T0T_661pIaUuxO_600x450.jpg"",""thumb"":""https://images.craigslist.org/00T0T_661pIaUuxO_50x50c.jpg"",""id"":""661pIaUuxO""},{""original"":""https://images.craigslist.org/00J0J_83BJ2NRTVnS_600x450.jpg"",""thumb"":""https://images.craigslist.org/00J0J_83BJ2NRTVnS_50x50c.jpg"",""id"":""83BJ2NRTVnS""}",https://washingtondc.craigslist.org/nva/bab/5977137880.html,bumper,Baby Boy Crib Bedding set with Lamp
5969037765,2017-01-21 10:43am,null,-95.939300,41.115600,"
         
We just got in a huge assortment of Jogging strollers, pack n plays, jumperoos strollers a bassinet, crib and the list goes on. Once-n-again Children's resale store 11820 s. 25th Bellevue  
  
 Sorry, I need to set the date on my camera.    ",like new,null,null,null,"{""original"":""https://images.craigslist.org/00m0m_i4cuIBAYJ8l_600x450.jpg"",""thumb"":""https://images.craigslist.org/00m0m_i4cuIBAYJ8l_50x50c.jpg"",""id"":""i4cuIBAYJ8l""},{""original"":""https://images.craigslist.org/00101_MWyvbltg86_600x450.jpg"",""thumb"":""https://images.craigslist.org/00101_MWyvbltg86_50x50c.jpg"",""id"":""MWyvbltg86""},{""original"":""https://images.craigslist.org/00g0g_h2Os3RSD0p7_600x450.jpg"",""thumb"":""https://images.craigslist.org/00g0g_h2Os3RSD0p7_50x50c.jpg"",""id"":""h2Os3RSD0p7""},{""original"":""https://images.craigslist.org/00b0b_hmnATZXzIHl_600x450.jpg"",""thumb"":""https://images.craigslist.org/00b0b_hmnATZXzIHl_50x50c.jpg"",""id"":""hmnATZXzIHl""},{""original"":""https://images.craigslist.org/00J0J_jZ4RvRdkrwK_600x450.jpg"",""thumb"":""https://images.craigslist.org/00J0J_jZ4RvRdkrwK_50x50c.jpg"",""id"":""jZ4RvRdkrwK""},{""original"":""https://images.craigslist.org/00I0I_1LfnY1hH3VF_600x450.jpg"",""thumb"":""https://images.craigslist.org/00I0I_1LfnY1hH3VF_50x50c.jpg"",""id"":""1LfnY1hH3VF""},{""original"":""https://images.craigslist.org/00f0f_2dYccIIaCtH_600x450.jpg"",""thumb"":""https://images.craigslist.org/00f0f_2dYccIIaCtH_50x50c.jpg"",""id"":""2dYccIIaCtH""},{""original"":""https://images.craigslist.org/00i0i_fklRyFeTnMc_600x450.jpg"",""thumb"":""https://images.craigslist.org/00i0i_fklRyFeTnMc_50x50c.jpg"",""id"":""fklRyFeTnMc""},{""original"":""https://images.craigslist.org/01212_cH8x1w1E6po_600x450.jpg"",""thumb"":""https://images.craigslist.org/01212_cH8x1w1E6po_50x50c.jpg"",""id"":""cH8x1w1E6po""},{""original"":""https://images.craigslist.org/00N0N_4SadVH5ApMv_600x450.jpg"",""thumb"":""https://images.craigslist.org/00N0N_4SadVH5ApMv_50x50c.jpg"",""id"":""4SadVH5ApMv""},{""original"":""https://images.craigslist.org/00D0D_jAoNt1Pzf0H_600x450.jpg"",""thumb"":""https://images.craigslist.org/00D0D_jAoNt1Pzf0H_50x50c.jpg"",""id"":""jAoNt1Pzf0H""},{""original"":""https://images.craigslist.org/00K0K_6qacbqt2I7Q_600x450.jpg"",""thumb"":""https://images.craigslist.org/00K0K_6qacbqt2I7Q_50x50c.jpg"",""id"":""6qacbqt2I7Q""},{""original"":""https://images.craigslist.org/00c0c_fQWQEktYLww_600x450.jpg"",""thumb"":""https://images.craigslist.org/00c0c_fQWQEktYLww_50x50c.jpg"",""id"":""fQWQEktYLww""},{""original"":""https://images.craigslist.org/00101_enHWvccYH07_600x450.jpg"",""thumb"":""https://images.craigslist.org/00101_enHWvccYH07_50x50c.jpg"",""id"":""enHWvccYH07""}",https://omaha.craigslist.org/bad/5969037765.html,bassinet,"Jogging strollers, pack n plays, swings etc.."
5975005022,2017-01-25  1:15pm,2017-02-06 10:47am,-77.251500,39.112500,"
         
The gorgeous wood crib comes from clean house without pet. The set include crib, organic crib mattress and bedding (fitted sheet, bumper, crib skirt). 
Cash only, please.    ",excellent,null,null,null,"{""original"":""https://images.craigslist.org/00c0c_ayUKrWoU5Cj_600x450.jpg"",""thumb"":""https://images.craigslist.org/00c0c_ayUKrWoU5Cj_50x50c.jpg"",""id"":""ayUKrWoU5Cj""},{""original"":""https://images.craigslist.org/00s0s_aMvm3Mh8bLd_600x450.jpg"",""thumb"":""https://images.craigslist.org/00s0s_aMvm3Mh8bLd_50x50c.jpg"",""id"":""aMvm3Mh8bLd""},{""original"":""https://images.craigslist.org/00K0K_a1ml6BZdACX_600x450.jpg"",""thumb"":""https://images.craigslist.org/00K0K_a1ml6BZdACX_50x50c.jpg"",""id"":""a1ml6BZdACX""},{""original"":""https://images.craigslist.org/01515_j8leJPosSaF_600x450.jpg"",""thumb"":""https://images.craigslist.org/01515_j8leJPosSaF_50x50c.jpg"",""id"":""j8leJPosSaF""},{""original"":""https://images.craigslist.org/00z0z_3JctIgODPeO_600x450.jpg"",""thumb"":""https://images.craigslist.org/00z0z_3JctIgODPeO_50x50c.jpg"",""id"":""3JctIgODPeO""},{""original"":""https://images.craigslist.org/00606_3CEtPLZJBy1_600x450.jpg"",""thumb"":""https://images.craigslist.org/00606_3CEtPLZJBy1_50x50c.jpg"",""id"":""3CEtPLZJBy1""},{""original"":""https://images.craigslist.org/01616_4hh35KBgZnX_600x450.jpg"",""thumb"":""https://images.craigslist.org/01616_4hh35KBgZnX_50x50c.jpg"",""id"":""4hh35KBgZnX""}",https://washingtondc.craigslist.org/mld/bab/5975005022.html,bumper,Crib wood espresso with organic mattress and bedding
5982231878,2017-01-30  2:10pm,2017-02-02  5:27pm,-84.228187,33.527998,"
         
Large clear plastic packs of new Huggies diapers. Average 50+ diapers in each pack, depending on size. We currently have sizes 1 through 5. Retail on these sizes is $18+.....OUR PRICE: $12.99 PER PACK! 
 
Great for stocking up, sometimes we sell out of diapers and won't get them back for a while. Get your baby stocked until potty training! ^_^ No minimum purchase or membership fees. 
 
Pickup only from 695 Red Oak Rd, Stockbridge, GA 30281. 
  
    ",new,huggies,null,null,"{""original"":""https://images.craigslist.org/00F0F_enmAcH1wIEr_600x450.jpg"",""thumb"":""https://images.craigslist.org/00F0F_enmAcH1wIEr_50x50c.jpg"",""id"":""enmAcH1wIEr""},{""original"":""https://images.craigslist.org/00505_cDaJUtZQgM6_600x450.jpg"",""thumb"":""https://images.craigslist.org/00505_cDaJUtZQgM6_50x50c.jpg"",""id"":""cDaJUtZQgM6""},{""original"":""https://images.craigslist.org/00w0w_eRuUb7dV3P6_600x450.jpg"",""thumb"":""https://images.craigslist.org/00w0w_eRuUb7dV3P6_50x50c.jpg"",""id"":""eRuUb7dV3P6""},{""original"":""https://images.craigslist.org/00C0C_7gcCT6YVmpD_600x450.jpg"",""thumb"":""https://images.craigslist.org/00C0C_7gcCT6YVmpD_50x50c.jpg"",""id"":""7gcCT6YVmpD""},{""original"":""https://images.craigslist.org/00l0l_aoiKVBM2EtC_600x450.jpg"",""thumb"":""https://images.craigslist.org/00l0l_aoiKVBM2EtC_50x50c.jpg"",""id"":""aoiKVBM2EtC""}",https://atlanta.craigslist.org/sat/bad/5982231878.html,double,huggies diapers double packs
5991170330,2017-02-05  7:23pm,null,-77.388500,38.877600,"
         
Summer Infant® Lil' Luxuries® Whirlpool Bubbling Spa & Shower Bath Tub in Light Blue 
Used in good condition 
Comes from a smoke free and pet free home 
 
About the product: 
•The tub features a large, unique double-wall tub design 
•Motorized water jet that creates entertaining bubbles 
•Baby Jacuzzi that circulates water for a relaxing environment 
•Removable shower unit that provides a gentle, clean rinse   
 
Other Items also available for sale. See below for details.  
Pottery Barn Crib Quilt and Bumper - http://washingtondc.craigslist.org/nva/bab/
  
html 
Fisher Price Baby Swing - http://washingtondc.craigslist.org/nva/bab/
  
html 
Maxi Cosi Mico Infant Car Seat - http://washingtondc.craigslist.org/nva/bab/
  
html 
 
    ",excellent,Summer Infant,null,null,"{""original"":""https://images.craigslist.org/00404_1prS8R1fSuJ_600x450.jpg"",""thumb"":""https://images.craigslist.org/00404_1prS8R1fSuJ_50x50c.jpg"",""id"":""1prS8R1fSuJ""},{""original"":""https://images.craigslist.org/00303_bNh16hkYIA1_600x450.jpg"",""thumb"":""https://images.craigslist.org/00303_bNh16hkYIA1_50x50c.jpg"",""id"":""bNh16hkYIA1""}",https://washingtondc.craigslist.org/nva/bab/5991170330.html,bumper,Summer Infant Spa & Bath Tub
5991166104,2017-02-05  7:18pm,null,-77.388500,38.877600,"
         
Maxi-Cosi Mico Infant Car Seat Brown Color with Infant insert and base 
Used in Excellent condition 
Comes from a Smoke free and pet free home 
 
About the Product  
• Lightest premium infant car seat available  
• For children 5 22 pounds and up to 29'' in height  
• Side impact protection and 5 point harness with up front harness adjustment  
• Includes stay in car adjustable base, integrated sun canopy and infant head support  
• Featuring an ergonomic handle, the mico is easy to carry wherever you go 
 
Other Items also available for sale. See below for details.  
Pottery Barn Crib Quilt and Bumper - http://washingtondc.craigslist.org/nva/bab/
  
html 
Fisher Price Baby Swing - http://washingtondc.craigslist.org/nva/bab/
  
html 
Summer Infant Spa & Bath Tub - http://washingtondc.craigslist.org/nva/bab/
  
html 
    ",excellent,Maxi Cosi,Mico,null,"{""original"":""https://images.craigslist.org/00909_6J4V1vQAqPm_600x450.jpg""}",https://washingtondc.craigslist.org/nva/bab/5991166104.html,bumper,Maxi Cosi Mico Infant Car Seat Brown
5990396119,2017-02-05  8:55am,null,-76.456089,39.041720,"
         
Baby and Toddler Toys, Clothes, Umbrella Stroller, Nice Fold Up Stroller, Crib Mattress, Johnny Jump Up Doorway Jumper, Potty Training Seat, 
Toddler Life Jackets, Baby Pool Boat Float, Floor Play Toy, Walker, Baby Bouncy, etc... 
 
White Crib Mattress, $10. 
Like New, Quilted Crib Mattress Cover, $5. 
Light Green Color Crib Sheet, $5. 
 
Blue Bright Starts, Booster seat for at the table, sits on Chair, $10. 
Baby Walker, folds flat, $15. 
Mommy Baby Carrier Cloth, $15. 
 
Baby Bathtub with Infant insert, $10. 
Nice, Blue Molded Baby Bathtub, $10. 
Fold Up Wooden 2 in 1 Baby Stool and Chair, $5. 
Nice Baby Musical Bouncy, $10. 
Booster Chair for at Table, $10. 
Toddler Pink Training Toilet Seat for Child, $10. 
Blue Rubber Child Seat, $10.  
Plastic Blue and Yellow Peddle Trike, $10. 
 
Like New, Red, White and Blue with Stars, Banana Umbrella Stroller, Like New, $10. 
Nice, Blue Stroller with Canopy and adjustable Back, $20. 
Grace Baby Bumper Doorway Baby Jumper, $15. 
 
Baby Floor Colorful Cloth Play Mat, $5. 
Tons of Baby, Infant, Toddler and kids toys, Lots to Choose from, $5 and up. 
 
Jetstar Baby Sit In, Boat Float, $5. 
 
Toddler, Push Walk Toys, $10. 
Toddler Girl's Push Walk Baby Doll Stroller, $10. 
Toddler Boys Push Walk Mega Block Toy, $10. 
Pogo Stick, Nice, Like New, $15. 
Three Wheel Trike, $10. 
Toddler, Little Trikes, Bat mobile Musical Talking, Ride On Toy, $15 
 
New, Premaxx Baby Diaper Bag, black and Gray, $10. 
 
Halloween Costumes/Party Dress Up and lots of other items, too much to list all, most items start $10. 
Girls Dress Up Cinderella Princess Costume, Sizes 6-8, $10. 
New, Disney Frozen Elsa Blue Dress Long Gown, Size 6, $15. 
Barbie Costume with Shoes, $15. 
Girls Disney Tinkerbell Gown with Accessories, Size 12, $15. 
 
Girl's Beautiful Play Dress Up Gowns, most size 6-8, $15. 
Dress Up Gowns with Shoes, $20. 
 
Lots of Boys and Girls Dress Up/Part Outfits, Plan outfits, Halloween Costumes, from $1 and Up. 
Most items $10. each and Up. 
Lots of Like New or New Infant and Toddler toys, $5. and up. 
Fill a Bag from a Box of Baby or Toddler Clothes, most sizes, about 8 items in a box, $20. 
Tons of Infant and Toddler Battery Operated toys, Car, Truck, Lawn Mower, Push or Pull Toys, etc... 
 
Two Toddler Red and blue Plastic table chairs, $5. 
Large Heavy Weight Boogie Board with strap, $10. 
Boobie Boards, $10. large, heavy weight. Great for the snow    ",excellent,null,null,null,"{""original"":""https://images.craigslist.org/00p0p_9FIUZk0todS_600x450.jpg"",""thumb"":""https://images.craigslist.org/00p0p_9FIUZk0todS_50x50c.jpg"",""id"":""9FIUZk0todS""},{""original"":""https://images.craigslist.org/00F0F_cBl00s4P3Ju_600x450.jpg"",""thumb"":""https://images.craigslist.org/00F0F_cBl00s4P3Ju_50x50c.jpg"",""id"":""cBl00s4P3Ju""},{""original"":""https://images.craigslist.org/00n0n_hlnHLw6OX7Z_600x450.jpg"",""thumb"":""https://images.craigslist.org/00n0n_hlnHLw6OX7Z_50x50c.jpg"",""id"":""hlnHLw6OX7Z""},{""original"":""https://images.craigslist.org/00J0J_ceehgqvyZ34_600x450.jpg"",""thumb"":""https://images.craigslist.org/00J0J_ceehgqvyZ34_50x50c.jpg"",""id"":""ceehgqvyZ34""},{""original"":""https://images.craigslist.org/00303_7bdHWT0nU2Q_600x450.jpg"",""thumb"":""https://images.craigslist.org/00303_7bdHWT0nU2Q_50x50c.jpg"",""id"":""7bdHWT0nU2Q""},{""original"":""https://images.craigslist.org/00G0G_ljZtQblUAip_600x450.jpg"",""thumb"":""https://images.craigslist.org/00G0G_ljZtQblUAip_50x50c.jpg"",""id"":""ljZtQblUAip""},{""original"":""https://images.craigslist.org/00A0A_h9gw8aaW4fp_600x450.jpg"",""thumb"":""https://images.craigslist.org/00A0A_h9gw8aaW4fp_50x50c.jpg"",""id"":""h9gw8aaW4fp""},{""original"":""https://images.craigslist.org/00C0C_4Eud9qyfIzg_600x450.jpg"",""thumb"":""https://images.craigslist.org/00C0C_4Eud9qyfIzg_50x50c.jpg"",""id"":""4Eud9qyfIzg""},{""original"":""https://images.craigslist.org/00y0y_9HvgpkAt9dy_600x450.jpg"",""thumb"":""https://images.craigslist.org/00y0y_9HvgpkAt9dy_50x50c.jpg"",""id"":""9HvgpkAt9dy""},{""original"":""https://images.craigslist.org/00Z0Z_6i8ZSazslG9_600x450.jpg"",""thumb"":""https://images.craigslist.org/00Z0Z_6i8ZSazslG9_50x50c.jpg"",""id"":""6i8ZSazslG9""},{""original"":""https://images.craigslist.org/00I0I_2GVzaw9eUaq_600x450.jpg"",""thumb"":""https://images.craigslist.org/00I0I_2GVzaw9eUaq_50x50c.jpg"",""id"":""2GVzaw9eUaq""},{""original"":""https://images.craigslist.org/00o0o_egJcQgCfIA1_600x450.jpg"",""thumb"":""https://images.craigslist.org/00o0o_egJcQgCfIA1_50x50c.jpg"",""id"":""egJcQgCfIA1""},{""original"":""https://images.craigslist.org/00U0U_3rsydRzHFND_600x450.jpg"",""thumb"":""https://images.craigslist.org/00U0U_3rsydRzHFND_50x50c.jpg"",""id"":""3rsydRzHFND""},{""original"":""https://images.craigslist.org/00t0t_hfSF42Iw2Fx_600x450.jpg"",""thumb"":""https://images.craigslist.org/00t0t_hfSF42Iw2Fx_50x50c.jpg"",""id"":""hfSF42Iw2Fx""},{""original"":""https://images.craigslist.org/00F0F_d9exS4rlZH6_600x450.jpg"",""thumb"":""https://images.craigslist.org/00F0F_d9exS4rlZH6_50x50c.jpg"",""id"":""d9exS4rlZH6""},{""original"":""https://images.craigslist.org/00G0G_eMFiBMlVGfT_600x450.jpg"",""thumb"":""https://images.craigslist.org/00G0G_eMFiBMlVGfT_50x50c.jpg"",""id"":""eMFiBMlVGfT""},{""original"":""https://images.craigslist.org/00a0a_dEZ98fm07xt_600x450.jpg"",""thumb"":""https://images.craigslist.org/00a0a_dEZ98fm07xt_50x50c.jpg"",""id"":""dEZ98fm07xt""},{""original"":""https://images.craigslist.org/00b0b_jiIf8r8Aeso_600x450.jpg"",""thumb"":""https://images.craigslist.org/00b0b_jiIf8r8Aeso_50x50c.jpg"",""id"":""jiIf8r8Aeso""},{""original"":""https://images.craigslist.org/00h0h_hpQOOm2LOyr_600x450.jpg"",""thumb"":""https://images.craigslist.org/00h0h_hpQOOm2LOyr_50x50c.jpg"",""id"":""hpQOOm2LOyr""},{""original"":""https://images.craigslist.org/00G0G_dpbqT9IvRyu_600x450.jpg"",""thumb"":""https://images.craigslist.org/00G0G_dpbqT9IvRyu_50x50c.jpg"",""id"":""dpbqT9IvRyu""},{""original"":""https://images.craigslist.org/00202_7u62r7boig2_600x450.jpg"",""thumb"":""https://images.craigslist.org/00202_7u62r7boig2_50x50c.jpg"",""id"":""7u62r7boig2""},{""original"":""https://images.craigslist.org/01111_dNhxT49q0l9_600x450.jpg"",""thumb"":""https://images.craigslist.org/01111_dNhxT49q0l9_50x50c.jpg"",""id"":""dNhxT49q0l9""}",https://annapolis.craigslist.org/bab/5990396119.html,bumper,"Buster Seat, Toilet Training Seat, Walker, Stroller, Doorway Jumper"
